id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
263109,tt2872750,1.25358,0,59700000,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,http://www.shaunthesheep.com/,Mark Burton|Richard Starzack,Moving on to Pastures New.,countryside|sheep|based on tv series|memory loss|hospital,"When Shaun decides to take the day off and have some fun, he gets a little more action than he bargained for. A mix up with the Farmer, a caravan and a very steep hill lead them all to the Big City and it's up to Shaun and the flock to return everyone safely to the green grass of home.",85,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),2/5/15,340,6.9,2015,0.0,54923975.8334506
157827,tt2217859,1.251681,11000000,0,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,http://www.motlys.com/louder-than-bombs,Joachim Trier,,usa|brother brother relationship|father-son relationship|car accident|death of mother,"Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelleâ€™s photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof.",109,Drama,Motlys|Arte France CinÃ©ma|Animal Kingdom,5/18/15,43,6.3,2015,10119995.5472019,0.0
321751,tt3577624,1.245224,0,1702433,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|MÃ©lanie Thierry|Fedja Stukan,,Fernando LeÃ³n de Aranoa,,road movie,Film about a group of aid workers trying to resolve a crisis in an armed conflict zone in the Balkans.,106,Comedy|Drama,Reposado Producciones|TelevisiÃ³n EspaÃ±ola (TVE)|Mediapro,8/28/15,102,6.3,2015,0.0,1566237.67085542
266396,tt2515034,1.225325,40000000,10664749,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,,Pierre Morel,Armed With the Truth.,assassin|hitman,"Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",115,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),2/16/15,283,5.6,2015,36799983.8080071,9811564.7629115
277685,tt3713166,1.191138,1000000,62882090,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,,Levan Gabriadze,"Online, your memories last forever. But so do your mistakes.",computer|bullying|revenge|internet|violence,"While video chatting one night, six high school friends receive a Skype message from a classmate who killed herself exactly one year ago. A first they think it's a prank, but when the girl starts revealing the friends' darkest secrets, they realize they are dealing with something out of this world, something that wants them dead. Told entirely from a young girl's computer desktop, Unfriended redefines 'found footage' for a new generation of teens.",82,Horror|Thriller,Bazelevs Production|Blumhouse Productions,4/17/15,643,5.6,2015,919999.595200178,57851497.3453411
268920,tt2967224,1.178831,35000000,51680201,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,,Anne Fletcher,Armed and Sort-of Dangerous.,texas|prisoner|cop|drug cartel|on the run,An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.,87,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,5/8/15,472,5.5,2015,32199985.8320062,47545763.9998638
280092,tt3195644,1.164724,10000000,104303851,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,http://bit.ly/1FC9pze,Leigh Whannell,This is how you die,sequel,"A twisted new tale of terror begins for a teenage girl and her family, predating the haunting of the Lambert family in the earlier movies and revealing more mysteries of the otherworldly realm The Further.",97,Drama|Horror|Thriller,Sony Pictures,6/4/15,610,6.3,2015,9199995.95200178,95959500.6978197
193687,tt1598642,1.161812,0,118483,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,http://www.facebook.com/ZforZachariah,Craig Zobel,After the end of the world she thought she was alone. She was wrong.,love triangle|based on novel|jealousy|radiation|tractor,"In the wake of a nuclear war, a young woman survives on her own, fearing she may actually be the proverbial last woman on earth, until she discovers the most astonishing sight of her life: another human being. A distraught scientist, heâ€™s nearly been driven mad by radiation exposure and his desperate search for others. A fragile, imperative strand of trust connects them. But when a stranger enters the valley, their precarious bond begins to unravel.",97,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,8/13/15,181,5.5,2015,0.0,109004.312038102
300803,tt3829170,1.144808,0,0,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,,Colin Teague,,magic|wall|druid|knight|dragon,"When aspiring knight Gareth goes in search of a fallen comet rumored to contain gold, he is shocked to instead find the dragon Drago. After Drago saves Gareth's life the two become intricately bonded, and must work together to defeat an evil sorcerer and stop his reign of terror. Along the way, Gareth learns the true meaning of being a knight in this fantasy action-adventure for the ages.",97,Action|Adventure|Fantasy,Raffaella Productions,2/24/15,59,4.5,2015,0.0,0.0
328589,tt3722070,1.142518,6000000,41387687,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,http://www.bbc.co.uk/bbcfilms/film/the_lady_in_the_van,Nicholas Hytner,A mostly true story,based on novel|biography|based on true story,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who â€˜temporarilyâ€™ parked her van in Bennettâ€™s London driveway and proceeded to live there for 15 years.",104,Comedy|Drama,BBC Films|TriStar Productions,11/13/15,135,5.9,2015,5519997.57120106,38076655.2862716
228066,tt1976009,1.138395,40000000,34227298,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,http://www.foxmovies.com/movies/victor-frankenstein,Paul McGuigan,Discover the origin of the monster and his creation.,london|frankenstein|human experiment|reanimated corpse|frankenstein's monster,Eccentric scientist Victor Von Frankenstein creates a grotesque creature in an unorthodox scientific experiment.,109,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,11/10/15,408,5.5,2015,36799983.8080071,31489100.3047958
378373,tt3532278,1.128081,0,0,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,http://www.terramater.at/cinema/brothers-of-the-wind/,Gerado Olivares|Otmar Penker,Sometimes a friendship sets you free,eagle|learning to fly|eagle's feather|father son conflict|bird's nest,"The way of the eagle is to raise two chicks. The stronger is destined always to throw the weaker from the nest. Man also has his ways, often to hurt those closest to him.  Lukas suffers at the hands of a father who has withdrawn since the loss of his wife. Killed whilst rescuing the infant Lukas, the boy now carries the burden of her death.  Our eagleâ€™s story begins in the nest. The first-born chick pushes his weaker brother to a certain death on the forest floor. But fate intervenes and the chick is found by Lukas. Naming him Abel, Lukas cares for the creature in secret, finding a love and companionship denied to him at home. But when the day comes to release Abel back into the wild, will Lukas find his own release into a new life?",98,Adventure|Drama|Family,Terra Mater Factual Studios,12/24/15,11,7.5,2015,0.0,0.0
291270,tt2401878,1.125239,8000000,3759286,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,http://www.anomalisa.com/,Duke Johnson|Charlie Kaufman,,sex|depression|existentialism,A man crippled by the mundanity of his life experiences something out of the ordinary.,90,Animation|Comedy|Drama|Romance,Starburns Industries,12/30/15,259,6.7,2015,7359996.76160142,3458541.59824169
294963,tt2494362,1.073349,1800000,0,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,,S. Craig Zahler,May the Lord have mercy and grant you a swift death,poison|prisoner|murder|rifle|gore,"During a shootout in a saloon, Sheriff Hunt injures a suspicious stranger. One of the villagers takes care of him in prison. One day they both disappear â€“ only the spear of a cannibal tribe is found. Hunt and a few of his men go in search of the prisoner and his nurse.",132,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,10/23/15,220,6.3,2015,1655999.27136032,0.0
241257,tt3319920,1.065888,0,17671101,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,,Alejandro AmenÃ¡bar,Fear always finds its victim,investigation|memory loss,"Minnesota, 1990. Detective Bruce Kenner (Ethan Hawke) investigates the case of young Angela (Emma Watson), who accuses her father, John Gray (David Dencik), of an unspeakable crime. When John unexpectedly and without recollection admits guilt, renowned psychologist Dr. Raines (David Thewlis) is brought in to help him relive his memories and what they discover unmasks a horrifying nationwide mystery.",106,Horror|Mystery|Thriller,The Weinstein Company|HimenÃ³ptero|First Generation Films|Mod Producciones|FilmNation Entertainment,10/1/15,310,5.2,2015,0.0,16257405.7667414
245698,tt1596345,1.063055,0,0,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie NÃ©lisse,,Edward Zwick,On the board he fought the Cold War. In his mind he fought his madness.,chess|cold war|russia|biography|victory,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,114,Drama,Material Pictures|MICA Entertainment|PalmStar Media|Gail Katz Productions,9/16/15,148,6.6,2015,0.0,0.0
353326,tt0787524,1.046518,0,11472454,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,http://www.ifcfilms.com/films/the-man-who-knew-infinity,Matt Brown,What does it take to prove the impossible?,england|indian|mathematician|biography|cambridge,"Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.",108,Drama,Animus Films|Edward R. Pressman Film|Kreo Films FZ|Xeitgeist Entertainment Group|American Entertainment Investors,9/17/15,104,7.1,2015,0.0,10554653.0359526
346808,tt3181776,1.041922,20000000,0,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,,Stephen S. Campanelli,,,"When Alex, an infiltration expert with a secret past, accidentally reveals her identity during what should have been a routine heist, she quickly finds herself mixed up in a government conspiracy and entangled in a deadly game of cat-and-mouse with a master assassin and his team of killers.  Armed with her own set of lethal skills, Alex looks to exact revenge for her murdered friends while uncovering the truth.",96,Thriller|Action,Thaba Media|Azari Media,8/1/15,100,5.8,2015,18399991.9040035,0.0
250124,tt3172532,1.03839,2000000,1477002,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,,Marielle Heller,Some things are best kept secret.,1970s|teenage girl|older man younger woman relationship|based on graphic novel|teenage sexuality,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that sheâ€™s sleeping with her motherâ€™s boyfriend.",102,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,8/7/15,186,6.8,2015,1839999.19040035,1358841.24210985
290637,tt3733778,1.036825,0,0,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,,Uli Edel,Evil walks among us.,halloween|police|revenge|burned alive|children,"One year after his young son disappeared during a Halloween carnival, Mike Cole is haunted by eerie images and terrifying messages he canâ€™t explain. Together with his estranged wife, he will stop at nothing to unravel the mystery and find their sonâ€”and, in doing so, he unearths a legend that refuses to remain buried in the past.",94,Horror|Thriller,Voltage Films|Midnight Kitchen Productions,9/16/15,114,5.3,2015,0.0,0.0
244458,tt1567437,1.02762,0,0,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,,Marjane Satrapi,Hearing voices can be murder.,violence|psychiatrist|dark|evil|woman director,"A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",101,Horror|Thriller|Comedy|Crime,Studio Babelsberg|Mandalay Vision|1984 Private Defense Contractors,2/6/15,371,6.0,2015,0.0,0.0
308504,tt2493486,1.021441,0,3643591,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,,Kazuaki Kiriya,,loyalty|emperor|castle|sword fight|revenge,"When an evil emperor executes their leader, his band of knights â€“ bound by duty and honour â€“ embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",115,Action|Adventure,Czech Anglo Productions|Luka Productions,4/3/15,237,6.3,2015,0.0,3352102.24507501
314405,tt3278330,1.008474,12000000,0,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,,Matteo Garrone,Desire. Envy. Obsession.,,"A fantasy film with horror elements, ""The Tale of Tales"" is loosely inspired by the 17th century collection of fairy tales of the same name by Italian writer Giambattista Basile.",125,Romance|Fantasy|Horror,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),5/14/15,211,5.7,2015,11039995.1424021,0.0
